5.002500000000000e-14 1.795613128230506e-06 -2.868310807429074e-06 4.999999999885482e-01 4.163336342344337e-16 9.187312208047370e-04 
5.127500000000000e-14 1.881655138304562e-06 -2.894765864203033e-06 4.999999999880793e-01 4.440892098500626e-16 8.765795313057015e-04 
5.252500000000000e-14 1.968382520788822e-06 -2.914610346632883e-06 4.999999999876301e-01 4.440892098500626e-16 8.298765107282376e-04 
5.377500000000000e-14 2.055591021781491e-06 -2.927405269497811e-06 4.999999999872043e-01 4.996003610813204e-16 7.784272063255138e-04 
5.502500000000000e-14 2.143063102499026e-06 -2.932700160995493e-06 4.999999999868060e-01 5.551115123125783e-16 7.220342854480988e-04 
5.627500000000000e-14 2.230567599526012e-06 -2.930033260673418e-06 4.999999999864388e-01 6.383782391594650e-16 6.604982965428820e-04 
5.752500000000000e-14 2.317859391519417e-06 -2.918931751965397e-06 4.999999999861067e-01 6.383782391594650e-16 5.936179496461106e-04 
5.877499999999999e-14 2.404679073425135e-06 -2.898912030915425e-06 4.999999999858132e-01 6.383782391594650e-16 5.211904168778790e-04 
6.002500000000000e-14 2.490752639312219e-06 -2.869480012684067e-06 4.999999999855616e-01 6.383782391594650e-16 4.430116534301800e-04 
6.127500000000000e-14 2.575791174977984e-06 -2.830131477442590e-06 4.999999999853548e-01 8.326672684688674e-16 3.588767395235774e-04 
6.252500000000000e-14 2.659490561525123e-06 -2.780352457267183e-06 4.999999999851959e-01 8.604228440844963e-16 2.685802437885077e-04 
6.377500000000000e-14 2.741531191160259e-06 -2.719619665649340e-06 4.999999999850868e-01 8.604228440844963e-16 1.719166085061332e-04 
6.502499999999999e-14 2.821577696511515e-06 -2.647400971238823e-06 4.999999999850292e-01 7.771561172376096e-16 6.868055712056045e-05 
6.627500000000000e-14 2.899278694810968e-06 -2.563155917432384e-06 4.999999999850236e-01 7.771561172376096e-16 -4.133247559108738e-05 
6.752500000000000e-14 2.974266548335792e-06 -2.466336289414204e-06 4.999999999850701e-01 8.049116928532385e-16 -1.583258903317113e-04 
6.877500000000000e-14 3.046157142549784e-06 -2.356386730242952e-06 4.999999999851676e-01 7.771561172376096e-16 -2.825014467510623e-04 
7.002500000000000e-14 3.114549683434209e-06 -2.232745407564909e-06 4.999999999853137e-01 6.938893903907228e-16 -4.140587632690668e-04 
7.127500000000000e-14 3.179026515543812e-06 -2.094844732512921e-06 4.999999999855047e-01 7.771561172376096e-16 -5.531947929926753e-04 
7.252500000000000e-14 3.239152962370012e-06 -1.942112132326418e-06 4.999999999857352e-01 8.326672684688674e-16 -7.001032755000328e-04 
7.377499999999999e-14 3.294477190638620e-06 -1.773970878198646e-06 4.999999999859986e-01 8.604228440844963e-16 -8.549741643048893e-04 
7.502500000000000e-14 3.344530100213881e-06 -1.589840969822974e-06 4.999999999862856e-01 8.881784197001252e-16 -1.017993029855791e-03 
7.627500000000000e-14 3.388825241323944e-06 -1.389140078070767e-06 4.999999999865855e-01 6.938893903907228e-16 -1.189340437968730e-03 
7.752500000000000e-14 3.426858760864900e-06 -1.171284547188501e-06 4.999999999868842e-01 5.828670879282072e-16 -1.369191303638514e-03 
7.877500000000000e-14 3.458109379581184e-06 -9.356904578514354e-07 4.999999999871654e-01 5.828670879282072e-16 -1.557714220223340e-03 
8.002499999999999e-14 3.482038401959140e-06 -6.817747523549930e-07 4.999999999874100e-01 5.828670879282072e-16 -1.755070764048743e-03 
8.127500000000000e-14 3.498089760707826e-06 -4.089564231629354e-07 4.999999999875954e-01 6.938893903907228e-16 -1.961414774531497e-03 
8.252499999999999e-14 3.505690097736469e-06 -1.166577659631891e-07 4.999999999876958e-01 6.938893903907228e-16 -2.176891609980852e-03 
8.377500000000000e-14 3.504248883571106e-06 1.956943016923482e-07 4.999999999876814e-01 5.828670879282072e-16 -2.401637379294118e-03 
8.502500000000000e-14 3.493158577183839e-06 5.286668551686687e-07 4.999999999875177e-01 6.383782391594650e-16 -2.635778149825616e-03 
8.627500000000000e-14 3.471794828236451e-06 8.828195100414602e-07 4.999999999871665e-01 7.216449660063518e-16 -2.879429131772755e-03 
8.752500000000000e-14 3.439516723765729e-06 1.258702901090547e-06 4.999999999865846e-01 7.771561172376096e-16 -3.132693839490294e-03 
8.877499999999999e-14 3.395667081360510e-06 1.656857092280997e-06 4.999999999857235e-01 7.494005416219807e-16 -3.395663230213487e-03 
9.002500000000000e-14 3.339572790900023e-06 2.077809917128357e-06 4.999999999845293e-01 6.938893903907228e-16 -3.668414820743478e-03 
9.127499999999999e-14 3.270545206939289e-06 2.522075248960110e-06 4.999999999829421e-01 5.273559366969494e-16 -3.951011782722790e-03 
9.252500000000000e-14 3.187880593839935e-06 2.990151200708380e-06 4.999999999808959e-01 5.273559366969494e-16 -4.243502017206236e-03 
9.377500000000000e-14 3.090860625753646e-06 3.482518253999356e-06 4.999999999783183e-01 3.608224830031759e-16 -4.545917209312348e-03 
9.502500000000000e-14 2.978752943570304e-06 3.999637317442776e-06 4.999999999751294e-01 5.273559366969494e-16 -4.858271863822076e-03 
9.627500000000000e-14 2.850811770943397e-06 4.541947714170408e-06 4.999999999712431e-01 5.273559366969494e-16 -5.180562322676321e-03 
9.752499999999999e-14 2.706278591501470e-06 5.109865098825684e-06 4.999999999665648e-01 5.273559366969494e-16 -5.512765765409927e-03 
9.877500000000000e-14 2.544382889345774e-06 5.703779304367675e-06 4.999999999609923e-01 6.938893903907228e-16 -5.854839193648665e-03 
1.000250000000000e-13 2.364342954920743e-06 6.324052119221340e-06 4.999999999544157e-01 4.996003610813204e-16 -6.206718400886372e-03 
1.012750000000000e-13 2.165366758325318e-06 6.971014995482672e-06 4.999999999467156e-01 5.828670879282072e-16 -6.568316928851691e-03 
1.025250000000000e-13 1.946652892109009e-06 7.644966689071795e-06 4.999999999377644e-01 5.828670879282072e-16 -6.939525011868847e-03 
1.037750000000000e-13 1.707391585566943e-06 8.346170832919353e-06 4.999999999274254e-01 8.604228440844963e-16 -7.320208510712545e-03 
1.050250000000000e-13 1.446765792512530e-06 9.074853444471701e-06 4.999999999155527e-01 1.193489751472043e-15 -7.710207837554797e-03 
1.062750000000000e-13 1.163952354464785e-06 9.831200369008228e-06 4.999999999019914e-01 1.304512053934559e-15 -8.109336873701051e-03 
1.075250000000000e-13 8.581232411393161e-07 1.061535466047977e-05 4.999999998865767e-01 1.193489751472043e-15 -8.517381881912627e-03 
1.087750000000000e-13 5.284468700774636e-07 1.142741390180029e-05 4.999999998691338e-01 1.110223024625157e-15 -8.934100415215059e-03 
1.100250000000000e-13 1.740895071867596e-07 1.226742746675468e-05 4.999999998494785e-01 1.443289932012704e-15 -9.359220224193403e-03 
1.112750000000000e-13 -2.057832501024569e-07 1.313539372592383e-05 4.999999998274177e-01 1.360023205165817e-15 -9.792438164879638e-03 
1.125250000000000e-13 -6.120049054349728e-07 1.403125719927320e-05 4.999999998027477e-01 1.554312234475219e-15 -1.023341910944084e-02 
1.137750000000000e-13 -1.045406410336881e-06 1.495490565830391e-05 4.999999997752563e-01 1.582067810090848e-15 -1.068179486198107e-02 
1.150250000000000e-13 -1.506814423774327e-06 1.590616718092447e-05 4.999999997447219e-01 1.498801083243961e-15 -1.113716308187480e-02 
1.162750000000000e-13 -1.997049483107617e-06 1.688480716246719e-05 4.999999997109137e-01 1.387778780781446e-15 -1.159908621715358e-02 
1.175250000000000e-13 -2.516924085189995e-06 1.789052528654596e-05 4.999999996735928e-01 1.443289932012704e-15 -1.206709045057242e-02 
1.187750000000000e-13 -3.067240676475159e-06 1.892295245973025e-05 4.999999996325125e-01 1.387778780781446e-15 -1.254066466108564e-02 
1.200250000000000e-13 -3.648789551120698e-06 1.998164771429460e-05 4.999999995874184e-01 1.665334536937735e-15 -1.301925940356535e-02 
1.212750000000000e-13 -4.262346656206361e-06 2.106609508359289e-05 4.999999995380504e-01 1.637578961322106e-15 -1.350228590969713e-02 
1.225250000000000e-13 -4.908671303326562e-06 2.217570045490107e-05 4.999999994841416e-01 1.665334536937735e-15 -1.398911511308883e-02 
1.237750000000000e-13 -5.588503785965783e-06 2.330978840487215e-05 4.999999994254208e-01 1.554312234475219e-15 -1.447907670172690e-02 
1.250250000000000e-13 -6.302562902223945e-06 2.446759902305113e-05 4.999999993616127e-01 1.637578961322106e-15 -1.497145820101288e-02 
1.262750000000000e-13 -7.051543382626229e-06 2.564828472920490e-05 4.999999992924395e-01 1.693090112553364e-15 -1.546550409070636e-02 
1.275250000000000e-13 -7.836113222928604e-06 2.685090709053410e-05 4.999999992176227e-01 1.443289932012704e-15 -1.596041495919534e-02 
1.287750000000000e-13 -8.656910922016352e-06 2.807443364514716e-05 4.999999991368829e-01 1.137978600240785e-15 -1.645534669860342e-02 
1.300250000000000e-13 -9.514542625188300e-06 2.931773473849386e-05 4.999999990499430e-01 9.436895709313831e-16 -1.694940974433089e-02 
1.312750000000000e-13 -1.040957917332444e-05 3.057958037977317e-05 4.999999989565291e-01 7.771561172376096e-16 -1.744166836270988e-02 
1.325250000000000e-13 -1.134255305864916e-05 3.185863712564997e-05 4.999999988563730e-01 6.938893903907228e-16 -1.793113999053416e-02 
1.337750000000000e-13 -1.231395528802597e-05 3.315346499893452e-05 4.999999987492137e-01 5.828670879282072e-16 -1.841679463029889e-02 
1.350250000000000e-13 -1.332423215495365e-05 3.446251445019867e-05 4.999999986347992e-01 7.771561172376096e-16 -1.889755430505765e-02 
1.362750000000000e-13 -1.437378192167626e-05 3.578412337062068e-05 4.999999985128901e-01 7.771561172376096e-16 -1.937229257687034e-02 
1.375250000000000e-13 -1.546295141307240e-05 3.711651416466849e-05 4.999999983832608e-01 7.494005416219807e-16 -1.983983413287658e-02 
1.387750000000000e-13 -1.659203252425074e-05 3.845779089154533e-05 4.999999982457018e-01 9.159339953157541e-16 -2.029895444308483e-02 
1.400250000000000e-13 -1.776125864405067e-05 3.980593648463339e-05 4.999999981000241e-01 9.992007221626409e-16 -2.074837949401813e-02 
1.412750000000000e-13 -1.897080099692653e-05 4.115881005847860e-05 4.999999979460599e-01 1.193489751472043e-15 -2.118678560240014e-02 
1.425250000000000e-13 -2.022076490598477e-05 4.251414431316240e-05 4.999999977836670e-01 1.137978600240785e-15 -2.161279931310219e-02 
1.437750000000000e-13 -2.151118598024086e-05 4.386954304620299e-05 4.999999976127307e-01 1.332267629550188e-15 -2.202499738560218e-02 
1.450250000000000e-13 -2.284202622947075e-05 4.522247878241896e-05 4.999999974331679e-01 1.387778780781446e-15 -2.242190687322894e-02 
1.462750000000000e-13 -2.421317011034746e-05 4.657029053247090e-05 4.999999972449291e-01 1.387778780781446e-15 -2.280200529947887e-02 
1.475250000000000e-13 -2.562442050787734e-05 4.791018169106999e-05 4.999999970480022e-01 1.332267629550188e-15 -2.316372093570063e-02 
1.487750000000000e-13 -2.707549465648301e-05 4.923921808610732e-05 4.999999968424159e-01 1.137978600240785e-15 -2.350543318443914e-02 
1.500250000000000e-13 -2.856602000541988e-05 5.055432619021187e-05 4.999999966282414e-01 1.193489751472043e-15 -2.382547307272085e-02 
1.512750000000000e-13 -3.009553003356034e-05 5.185229150648609e-05 4.999999964055979e-01 1.054711873393899e-15 -2.412212385954058e-02 
1.525250000000000e-13 -3.166346001893417e-05 5.312975714039796e-05 4.999999961746531e-01 1.054711873393899e-15 -2.439362176178176e-02 
1.537750000000000e-13 -3.326914276877461e-05 5.438322257002397e-05 4.999999959356280e-01 1.165734175856414e-15 -2.463815680276077e-02 
1.550250000000000e-13 -3.491180431618708e-05 5.560904262703714e-05 4.999999956887989e-01 1.332267629550188e-15 -2.485387378753531e-02 
1.562750000000000e-13 -3.659055958992941e-05 5.680342670101948e-05 4.999999954345004e-01 1.221245327087672e-15 -2.503887340905695e-02 
1.575250000000000e-13 -3.830440806417202e-05 5.796243817984437e-05 4.999999951731269e-01 1.110223024625157e-15 -2.519121348917450e-02 
1.587750000000000e-13 -4.005222939548811e-05 5.908199413902369e-05 4.999999949051359e-01 9.992007221626409e-16 -2.530891035841071e-02 
1.600250000000000e-13 -4.183277905471131e-05 6.015786529304300e-05 4.999999946310489e-01 8.604228440844963e-16 -2.538994037834135e-02 
1.612750000000000e-13 -4.364468396168887e-05 6.118567622181660e-05 4.999999943514539e-01 6.383782391594650e-16 -2.543224161029537e-02 
1.625250000000000e-13 -4.548643813135149e-05 6.216090588547978e-05 4.999999940670050e-01 7.494005416219807e-16 -2.543371563397712e-02 
1.637750000000000e-13 -4.735639833991652e-05 6.307888844079947e-05 4.999999937784247e-01 5.828670879282072e-16 -2.539222951947729e-02 
1.650250000000000e-13 -4.925277982043864e-05 6.393481437252149e-05 4.999999934865025e-01 6.106226635438361e-16 -2.530561795599498e-02 
1.662750000000000e-13 -5.117365199731910e-05 6.472373195298688e-05 4.999999931920950e-01 7.771561172376096e-16 -2.517168554043376e-02 
1.675250000000000e-13 -5.311693426978336e-05 6.544054904333473e-05 4.999999928961250e-01 7.771561172376096e-16 -2.498820922886221e-02 
1.687750000000000e-13 -5.508039185473285e-05 6.608003524956621e-05 4.999999925995785e-01 8.049116928532385e-16 -2.475294095364475e-02 
1.700250000000000e-13 -5.706163169977280e-05 6.663682444667463e-05 4.999999923035029e-01 8.049116928532385e-16 -2.446361040884726e-02 
1.712750000000000e-13 -5.905809847760913e-05 6.710541768394272e-05 4.999999920090030e-01 8.326672684688674e-16 -2.411792800630986e-02 
1.725250000000000e-13 -6.106707067339786e-05 6.748018648437465e-05 4.999999917172363e-01 9.436895709313831e-16 -2.371358800455061e-02 
1.737750000000000e-13 -6.308565677701420e-05 6.775537655106532e-05 4.999999914294079e-01 8.881784197001252e-16 -2.324827181242173e-02 
1.750250000000000e-13 -6.511079159258726e-05 6.792511189310677e-05 4.999999911467631e-01 7.771561172376096e-16 -2.271965146918459e-02 
1.762750000000000e-13 -6.713923267801949e-05 6.798339938339718e-05 4.999999908705799e-01 8.604228440844963e-16 -2.212539330239667e-02 
1.775250000000000e-13 -6.916755692757345e-05 6.792413376044522e-05 4.999999906021600e-01 9.992007221626409e-16 -2.146316176472114e-02 
1.787750000000000e-13 -7.119215731096672e-05 6.774110308595420e-05 4.999999903428188e-01 8.326672684688674e-16 -2.073062345046732e-02 
1.800250000000000e-13 -7.320923978275936e-05 6.742799466962167e-05 4.999999900938718e-01 8.326672684688674e-16 -1.992545129235740e-02 
1.812750000000000e-13 -7.521482037615579e-05 6.697840147220391e-05 4.999999898566236e-01 8.326672684688674e-16 -1.904532893868566e-02 
1.825250000000000e-13 -7.720472249566493e-05 6.638582899746798e-05 4.999999896323516e-01 7.771561172376096e-16 -1.808795531069312e-02 
1.837750000000000e-13 -7.917457442337230e-05 6.564370268318376e-05 4.999999894222901e-01 8.881784197001252e-16 -1.705104933962315e-02 
1.850250000000000e-13 -8.111980705387286e-05 6.474537580080027e-05 4.999999892276122e-01 8.604228440844963e-16 -1.593235488255267e-02 
1.862750000000000e-13 -8.303565187319244e-05 6.368413787289597e-05 4.999999890494103e-01 6.938893903907228e-16 -1.472964581570761e-02 
1.875250000000000e-13 -8.491713919728788e-05 6.245322361689491e-05 4.999999888886735e-01 6.938893903907228e-16 -1.344073130357292e-02 
1.887750000000000e-13 -8.675909668595819e-05 6.104582242290080e-05 4.999999887462659e-01 6.106226635438361e-16 -1.206346124169413e-02 
1.900250000000000e-13 -8.855614814822399e-05 5.945508837281477e-05 4.999999886229003e-01 6.106226635438361e-16 -1.059573187064320e-02 
1.912750000000000e-13 -9.030271265543409e-05 5.767415080716842e-05 4.999999885191116e-01 6.383782391594650e-16 -9.035491558182542e-03 
1.925250000000000e-13 -9.199300397853778e-05 5.569612544532960e-05 4.999999884352280e-01 6.661338147750939e-16 -7.380746746210300e-03 
1.937750000000000e-13 -9.362103036611714e-05 5.351412606391082e-05 4.999999883713402e-01 6.106226635438361e-16 -5.629568058608194e-03 
1.950250000000000e-13 -9.518059467990423e-05 5.112127673734168e-05 4.999999883272687e-01 6.661338147750939e-16 -3.780096565639171e-03 
1.962750000000000e-13 -9.666529490461243e-05 4.851072464364742e-05 4.999999883025297e-01 4.996003610813204e-16 -1.830550200056445e-03 
1.975250000000000e-13 -9.806852504898499e-05 4.567565343751125e-05 4.999999882962984e-01 5.551115123125783e-16 2.207696804080190e-04 
1.987750000000000e-13 -9.938347645501182e-05 4.260929719168618e-05 4.999999883073716e-01 6.938893903907228e-16 2.375471590013977e-03 
2.000250000000000e-13 -1.006031395322794e-04 3.930495490676251e-05 4.999999883341279e-01 8.049116928532385e-16 4.635067077794015e-03 
2.012750000000000e-13 -1.017203059344013e-04 3.575600558819102e-05 4.999999883744867e-01 6.106226635438361e-16 7.000963763019484e-03 
2.025250000000000e-13 -1.027275711944277e-04 3.195592388830939e-05 4.999999884258642e-01 6.661338147750939e-16 9.474458250755697e-03 
2.037750000000000e-13 -1.036173378360416e-04 2.789829630991977e-05 4.999999884851314e-01 8.326672684688674e-16 1.205672893544756e-02 
2.050250000000000e-13 -1.043818189772331e-04 2.357683796672089e-05 4.999999885485676e-01 8.604228440844963e-16 1.474882870102004e-02 
2.062750000000000e-13 -1.050130424429764e-04 1.898540989460733e-05 4.999999886118139e-01 1.054711873393899e-15 1.755167752652596e-02 
2.075250000000000e-13 -1.055028554032385e-04 1.411803690651444e-05 4.999999886698273e-01 1.137978600240785e-15 2.046605500692519e-02 
2.087750000000000e-13 -1.058429295524051e-04 8.968925982108595e-06 4.999999887168314e-01 1.054711873393899e-15 2.349259279913788e-02 
2.100250000000000e-13 -1.060247668459310e-04 3.532485182201603e-06 4.999999887462692e-01 1.054711873393899e-15 2.663176700406656e-02 
2.112750000000000e-13 -1.060397058096924e-04 -2.196656923694436e-06 4.999999887507542e-01 1.110223024625157e-15 2.988389049584757e-02 
2.125250000000000e-13 -1.058789284371519e-04 -8.223631329758641e-06 4.999999887220233e-01 9.714451465470120e-16 3.324910521014759e-02 
2.137750000000000e-13 -1.055334676890326e-04 -1.455330818082762e-05 4.999999886508873e-01 9.714451465470120e-16 3.672737440387808e-02 
2.150250000000000e-13 -1.049942156097321e-04 -2.119027589014436e-05 4.999999885271856e-01 1.165734175856414e-15 4.031847489926096e-02 
2.162750000000000e-13 -1.042519320742033e-04 -2.813881980571223e-05 4.999999883397401e-01 1.221245327087672e-15 4.402198932572591e-02 
2.175250000000000e-13 -1.032972541784665e-04 -3.540290044472590e-05 4.999999880763106e-01 1.137978600240785e-15 4.783729837367071e-02 
2.187750000000000e-13 -1.021207062863105e-04 -4.298613131723111e-05 4.999999877235527e-01 1.026956297778270e-15 5.176357307465599e-02 
2.200250000000000e-13 -1.007127107440836e-04 -5.089175636187690e-05 4.999999872669779e-01 9.436895709313831e-16 5.579976712314058e-02 
2.212750000000000e-13 -9.906359927476411e-05 -5.912262701836072e-05 4.999999866909173e-01 8.326672684688674e-16 5.994460925538886e-02 
2.225250000000000e-13 -9.716362506173736e-05 -6.768117896293200e-05 4.999999859784868e-01 9.436895709313831e-16 6.419659570169541e-02 
2.237750000000000e-13 -9.500297553189142e-05 -7.656940853510389e-05 4.999999851115592e-01 8.604228440844963e-16 6.855398272857850e-02 
2.250250000000000e-13 -9.257178584677580e-05 -8.578884888553065e-05 4.999999840707366e-01 1.026956297778270e-15 7.301477928808064e-02 
2.262750000000000e-13 -8.986015310964262e-05 -9.534054587682918e-05 4.999999828353319e-01 1.026956297778270e-15 7.757673979179434e-02 
2.275250000000000e-13 -8.685815129521341e-05 -1.052250337709626e-04 4.999999813833522e-01 1.276756478318930e-15 8.223735702768596e-02 
2.287750000000000e-13 -8.355584690798159e-05 -1.154423107386485e-04 4.999999796914917e-01 1.249000902703301e-15 8.699385523823687e-02 
2.300250000000000e-13 -7.994331537377228e-05 -1.259918142281124e-04 4.999999777351273e-01 1.304512053934559e-15 9.184318337884236e-02 
2.312750000000000e-13 -7.601065816813876e-05 -1.368723962323658e-04 4.999999754883251e-01 1.304512053934559e-15 9.678200857580788e-02 
2.325250000000000e-13 -7.174802068397461e-05 -1.480822984960457e-04 4.999999729238523e-01 1.332267629550188e-15 1.018067098036658e-01 
2.337750000000000e-13 -6.714561083946718e-05 -1.596191277047126e-04 4.999999700131988e-01 1.332267629550188e-15 1.069133718018877e-01 
2.350250000000000e-13 -6.219371842620831e-05 -1.714798307013504e-04 4.999999667266066e-01 1.360023205165817e-15 1.120977792514011e-01 
2.362750000000000e-13 -5.688273519591327e-05 -1.836606697766504e-04 4.999999630331099e-01 1.554312234475219e-15 1.173554112316111e-01 
2.375250000000000e-13 -5.120317568277894e-05 -1.961571980814838e-04 4.999999589005855e-01 1.276756478318930e-15 1.226814359789211e-01 
2.387750000000000e-13 -4.514569875704058e-05 -2.089642352117691e-04 4.999999542958110e-01 1.193489751472043e-15 1.280707059679619e-01 
2.400250000000000e-13 -3.870112990375780e-05 -2.220758430177220e-04 4.999999491845387e-01 1.249000902703301e-15 1.335177533369777e-01 
2.412750000000000e-13 -3.186048421928245e-05 -2.354853016912197e-04 4.999999435315776e-01 1.415534356397075e-15 1.390167856789698e-01 
2.425250000000000e-13 -2.461499011622883e-05 -2.491850861867321e-04 4.999999373008898e-01 1.332267629550188e-15 1.445616822203576e-01 
2.437750000000000e-13 -1.695611372608578e-05 -2.631668430329460e-04 4.999999304556968e-01 1.304512053934559e-15 1.501459904090111e-01 
2.450250000000000e-13 -8.875583986878599e-06 -2.774213675938485e-04 4.999999229586014e-01 1.471045507628332e-15 1.557629229335762e-01 
2.462750000000000e-13 -3.654184015095795e-07 -2.919385818396134e-04 4.999999147717222e-01 1.443289932012704e-15 1.614053551960456e-01 
2.475250000000000e-13 8.582050549419267e-06 -3.067075126891741e-04 4.999999058568398e-01 1.360023205165817e-15 1.670658232595049e-01 
2.487750000000000e-13 1.797414835836873e-05 -3.217162709878382e-04 4.999998961755590e-01 1.193489751472043e-15 1.727365222929264e-01 
2.500250000000000e-13 2.781783082519061e-05 -3.369520311847044e-04 4.999998856894826e-01 1.276756478318930e-15 1.784093055347835e-01 
2.512750000000000e-13 3.811965579695684e-05 -3.524010117759943e-04 4.999998743604016e-01 1.332267629550188e-15 1.840756837971048e-01 
